raceId,driverId,stop,lap,time,duration
881,820,4,41,17:19:43,22271
881,17,4,43,17:20:16,20767
881,823,4,42,17:21:22,22744
881,818,3,43,17:21:38,21702
881,824,4,43,17:22:37,22335
881,807,4,44,17:22:50,23198
881,819,4,43,17:23:04,23844
881,13,4,47,17:27:39,20970
881,821,4,51,17:35:38,22542
881,815,4,54,17:40:12,21366
882,17,1,1,15:05:52,21287
882,817,1,4,15:11:03,24946
882,1,1,5,15:12:45,20379
882,3,1,5,15:12:50,22299
882,819,1,5,15:12:59,21265
882,4,1,6,15:14:28,19719
882,8,1,6,15:14:31,20753
882,824,1,6,15:14:46,21097
882,823,1,6,15:14:51,20905
882,13,1,7,15:16:16,20753
882,154,1,7,15:16:21,20083
882,813,1,7,15:16:30,20794
882,820,1,7,15:16:42,21063
882,807,1,14,15:28:27,22838
882,20,1,14,15:28:27,19323
882,814,1,14,15:28:38,20598
882,17,2,15,15:30:32,26956
882,818,1,15,15:30:41,20977
882,822,1,16,15:32:22,21614
882,824,2,16,15:32:43,24834
882,819,2,17,15:34:28,22183
882,13,2,19,15:37:26,20027
882,3,2,19,15:37:32,19894
882,3,3,20,15:39:47,22727
882,823,2,20,15:40:06,20743
882,1,2,21,15:40:48,20584
882,8,2,21,15:40:49,20759
882,820,2,21,15:41:43,25091
882,4,2,23,15:44:07,20521
882,18,1,23,15:44:11,19898
882,154,2,23,15:44:31,20286
882,817,2,23,15:44:33,20303
882,813,2,23,15:44:50,21517
882,815,1,24,15:46:14,19969
882,807,2,29,15:54:43,20327
882,20,2,31,15:58:05,20084
882,815,2,31,15:58:33,20253
882,814,2,32,16:00:08,20320
882,824,3,32,16:00:54,20625
882,819,3,33,16:02:38,21294
882,820,3,33,16:02:57,25151
882,8,3,34,16:03:20,20464
882,822,2,34,16:04:01,22217
882,807,3,36,16:07:00,19957
882,13,3,36,16:07:01,19449
882,1,3,37,16:08:26,19600
882,154,3,37,16:08:50,20109
882,818,2,37,16:09:02,20235
882,823,3,37,16:10:13,21067
882,817,3,38,16:10:28,20362
882,813,3,39,16:12:48,20982
882,4,3,41,16:14:58,21012
882,818,3,43,16:19:28,20716
882,18,2,49,16:28:59,19862
882,20,3,51,16:32:06,20191
882,822,3,51,16:33:18,21490
882,814,3,53,16:35:54,19831
883,821,1,1,15:06:04,28102
883,16,1,1,15:06:49,26495
883,823,1,2,15:08:11,28344
883,818,1,2,15:09:07,41485
883,4,1,7,15:16:09,23055
883,17,1,8,15:17:54,21798
883,154,1,8,15:17:57,24605
883,4,2,8,15:18:11,21436
883,3,1,9,15:19:37,22237
883,18,1,9,15:19:38,23093
883,817,1,9,15:19:48,22529
883,824,1,9,15:19:57,24325
883,20,1,10,15:21:11,21660
883,13,1,10,15:21:20,21665
883,815,1,10,15:21:21,21471
883,1,1,10,15:21:24,22072
883,813,1,10,15:21:26,23173
883,820,1,10,15:21:45,22745
883,819,1,11,15:23:21,22912
883,807,1,12,15:24:51,21656
883,822,1,13,15:26:40,22729
883,814,1,14,15:28:08,22009
883,823,2,14,15:29:30,22950
883,8,1,16,15:31:35,22715
883,821,2,16,15:32:19,21997
883,13,2,17,15:33:34,21722
883,16,2,18,15:36:08,22199
883,3,2,20,15:38:32,21331
883,815,2,20,15:38:33,21161
883,17,2,21,15:40:08,21221
883,18,2,21,15:40:13,21894
883,1,2,22,15:42:02,21444
883,824,2,22,15:42:41,23455
883,813,2,23,15:43:49,22220
883,819,2,23,15:44:11,22576
883,820,2,23,15:44:27,24141
883,4,3,24,15:45:32,21123
883,20,2,25,15:46:35,21290
883,823,3,24,15:47:12,22252
883,817,2,25,15:47:31,22028
883,807,2,26,15:48:57,22400
883,154,2,27,15:50:20,21608
883,13,3,28,15:52:18,21569
883,822,2,29,15:54:07,28408
883,3,3,33,16:00:40,21183
883,821,3,33,16:01:35,22438
883,8,2,34,16:02:06,21723
883,18,3,34,16:02:20,21696
883,819,3,35,16:04:48,23263
883,814,2,36,16:05:30,22475
883,13,4,36,16:06:01,27757
883,824,3,36,16:06:51,22817
883,17,3,37,16:07:17,21031
883,820,3,37,16:08:38,26004
883,1,3,38,16:09:03,21600
883,815,3,39,16:10:45,21319
883,4,4,39,16:10:48,21189
883,813,3,39,16:11:04,22066
883,823,4,39,16:13:18,22380
883,807,3,41,16:14:30,22814
883,817,3,41,16:14:49,22623
883,20,3,42,16:15:09,21906
883,154,3,42,16:15:35,21556
883,16,3,42,16:16:30,22346
883,821,4,43,16:18:34,22246
883,3,4,44,16:19:15,21267
883,18,4,46,16:22:36,21230
883,820,4,46,16:24:10,22552
883,822,3,47,16:24:37,23837
883,823,5,47,16:27:16,23375
883,824,4,48,16:27:23,23803
884,824,1,2,14:06:58,29994
884,17,1,7,14:14:27,19668
884,13,1,8,14:15:53,19490
884,807,1,8,14:15:59,19993
884,813,1,8,14:16:03,20205
884,819,1,8,14:16:15,20734
884,4,1,9,14:17:21,18909
884,1,1,9,14:17:26,22018
884,814,1,9,14:17:29,20615
884,818,1,9,14:17:33,19772
884,823,1,9,14:17:41,21686
884,822,1,9,14:17:42,21171
884,3,1,10,14:18:50,19414
884,20,1,10,14:18:51,18606
884,8,1,10,14:18:53,19978
884,815,1,10,14:18:59,19250
884,817,1,10,14:19:03,19795
884,18,1,11,14:20:44,18810
884,821,1,13,14:23:38,22144
884,813,2,13,14:23:55,13266
884,820,1,15,14:27:24,25294
884,824,2,16,14:28:59,20656
884,814,2,19,14:32:58,19792
884,13,2,20,14:34:12,19373
884,17,2,20,14:34:27,19151
884,818,2,20,14:34:37,20671
884,813,3,20,14:34:52,23139
884,823,2,20,14:34:59,22029
884,4,2,21,14:35:36,19952
884,807,2,21,14:36:06,19402
884,16,2,22,14:38:15,20306
884,815,2,23,14:39:06,20578
884,819,2,23,14:39:41,20870
884,20,2,24,14:40:14,18708
884,817,2,24,14:40:39,20100
884,1,2,25,14:42:21,20132
884,822,2,25,14:42:37,20533
884,8,2,26,14:43:15,19743
884,3,2,27,14:45:06,20032
884,821,2,28,14:46:47,19988
884,18,2,28,14:46:53,19196
884,824,3,29,14:49:08,19904
884,820,2,30,14:50:58,21582
884,807,3,34,14:56:00,22324
884,818,3,34,14:56:06,25362
884,807,4,35,14:57:53,24001
884,813,4,35,14:57:57,20800
884,4,3,36,14:58:10,19519
884,13,3,36,14:58:25,19326
884,17,3,36,14:58:48,19170
884,1,3,36,14:59:15,19700
884,16,3,36,14:59:34,19591
884,818,4,37,15:01:38,29740
884,814,3,38,15:01:59,19822
884,815,3,38,15:02:10,19866
884,807,5,38,15:02:43,28971
884,20,3,39,15:03:01,19551
884,817,3,39,15:03:42,19498
884,819,3,41,15:07:38,21202
884,821,3,42,15:08:17,20082
884,822,3,43,15:10:28,19908
884,8,3,45,15:11:53,20184
884,18,3,46,15:14:18,19290
884,824,4,46,15:15:24,19830
884,3,3,47,15:15:40,19352
884,820,3,47,15:17:21,21340
884,4,4,49,15:17:37,18471
884,16,4,49,15:19:07,22931
884,17,4,50,15:19:53,18931
884,815,4,50,15:20:19,19993
884,1,4,50,15:20:35,19457
884,13,4,51,15:20:57,19001
884,20,4,51,15:21:09,18694
884,817,4,51,15:21:47,19857
884,814,4,53,15:24:38,19481
884,813,5,53,15:25:17,19723
884,807,6,53,15:25:37,20314
884,821,4,54,15:26:28,19324
885,813,1,1,14:04:48,40507
885,823,1,1,14:04:55,35100
885,814,1,9,14:15:54,25643
885,817,1,22,14:33:49,25225
885,824,1,22,14:34:05,25098
885,820,1,23,14:35:17,25337
885,823,2,24,14:37:13,25676
885,17,1,25,14:37:28,24316
885,8,1,26,14:38:49,24420
885,18,1,26,14:38:54,24585
885,13,1,26,14:39:26,25331
885,807,1,27,14:40:28,24974
885,4,1,28,14:41:32,24489
885,821,1,28,14:42:09,25364
885,815,1,29,14:42:57,24672
885,818,1,29,14:43:05,24827
885,20,1,30,14:44:08,24375
885,16,1,30,14:44:28,25274
885,822,1,30,14:44:53,29063
885,154,1,30,14:44:55,24565
885,813,2,30,14:45:08,26146
885,3,1,31,14:45:40,25200
885,1,1,31,14:45:51,24801
885,824,2,35,14:54:16,25215
885,823,3,35,14:55:21,25862
885,820,2,48,15:38:30,19553
885,154,2,62,15:58:00,39980
885,821,2,63,15:59:23,25926
885,820,3,63,15:59:31,26198
885,8,2,70,16:10:41,25125
881,814,2,20,16:41:12,123124
881,16,2,22,16:44:43,89401
881,18,3,35,17:06:47,104833
884,16,1,8,14:15:56,74026
886,823,1,8,14:14:22,22323
886,16,1,9,14:15:30,22789
886,819,1,11,14:18:33,22184
886,817,1,12,14:19:39,21223
886,807,1,12,14:19:40,21623
886,813,1,12,14:19:42,24557
886,17,1,13,14:20:32,20716
886,818,1,13,14:20:45,21900
886,815,1,13,14:21:03,20427
886,3,1,14,14:21:51,21125
886,822,1,14,14:22:18,22242
886,20,1,16,14:24:20,20835
886,4,1,16,14:24:36,20512
886,13,1,17,14:26:26,20473
886,813,2,17,14:26:50,14446
886,1,1,19,14:28:27,20879
886,821,1,21,14:32:08,22017
886,8,1,22,14:33:09,25182
886,18,1,27,14:40:12,20212
886,3,2,31,14:44:51,20832
886,823,2,32,14:48:17,22039
886,819,2,36,14:53:10,22033
886,16,2,37,14:53:24,21000
886,807,2,38,14:55:03,21014
886,820,1,38,14:55:52,21374
886,817,2,39,14:56:29,21315
886,823,3,38,14:56:58,29056
886,822,2,40,14:57:42,24418
886,13,2,41,14:58:51,20372
886,824,1,41,14:59:38,21378
886,823,4,40,15:00:06,24510
886,154,1,42,15:00:07,20859
886,815,2,43,15:01:30,20805
886,17,2,46,15:04:23,22709
886,4,2,47,15:05:39,20636
886,1,2,48,15:06:50,20656
886,20,2,49,15:07:50,20898
886,813,3,49,15:10:14,21637
886,154,2,53,15:14:53,21574
886,814,1,56,15:18:16,21066
886,3,3,57,15:19:14,21459
886,818,2,57,15:19:32,20739
886,16,3,61,15:25:13,14489
886,821,2,63,15:28:44,21524
887,1,1,8,13:17:20,29026
887,154,1,9,13:18:36,24725
887,814,1,9,13:18:47,25004
887,4,1,10,13:20:16,24572
887,17,1,10,13:20:19,31448
887,821,1,10,13:20:28,25330
887,823,1,10,13:20:57,26515
887,13,1,10,13:21:18,35210
887,8,1,11,13:21:52,24992
887,817,1,11,13:21:54,29446
887,18,1,11,13:22:03,24745
887,824,1,11,13:22:28,25729
887,3,1,12,13:23:20,24990
887,16,1,12,13:23:29,24807
887,807,1,12,13:23:43,29684
887,820,1,12,13:24:20,26031
887,20,1,13,13:24:55,24159
887,815,1,13,13:25:16,24596
887,818,1,14,13:27:16,29418
887,813,1,15,13:29:05,25244
887,822,1,15,13:29:14,30231
887,819,1,15,13:29:18,26191
887,13,2,16,13:32:21,24680
887,807,2,25,13:50:08,26256
887,818,2,25,13:50:17,26317
887,821,2,27,13:53:31,26040
887,823,2,28,13:55:33,25814
887,8,2,29,13:56:33,24428
887,821,3,29,13:57:08,31937
887,4,2,30,13:58:10,24789
887,154,2,30,13:58:16,24751
887,17,2,31,13:59:51,24781
887,817,2,32,14:01:28,26229
887,18,2,32,14:01:33,24357
887,820,2,32,14:02:17,25701
887,16,2,33,14:03:04,25158
887,815,2,33,14:03:08,25028
887,814,2,33,14:03:14,25099
887,824,2,33,14:03:42,25927
887,3,2,34,14:04:28,24893
887,819,2,34,14:05:14,26371
887,20,2,35,14:06:01,24092
887,1,2,36,14:08:08,24635
887,13,3,36,14:08:18,24400
887,813,2,37,14:10:02,25275
887,807,3,37,14:10:02,24863
887,822,2,38,14:11:48,31851
887,821,4,40,14:15:23,25087
887,823,3,40,14:16:02,26391
887,4,3,41,14:16:06,25018
887,3,3,42,14:17:48,25436
887,17,3,42,14:18:03,24473
887,154,3,42,14:18:29,25911
887,814,3,42,14:18:34,33401
887,13,4,42,14:18:38,24872
888,814,1,4,14:10:30,20547
888,818,1,4,14:10:37,23147
888,819,1,4,14:10:40,22699
888,817,1,5,14:12:03,19846
888,16,1,5,14:12:09,19910
888,823,1,5,14:12:16,21900
888,824,1,5,14:12:18,20840
888,1,1,6,14:13:34,19487
888,821,1,6,14:13:52,19816
888,20,1,7,14:15:09,18979
888,815,1,7,14:15:22,20432
888,17,1,8,14:16:48,162042
888,8,1,8,14:16:51,19378
888,820,1,8,14:17:26,21021
888,4,1,12,14:23:32,20199
888,154,1,13,14:25:00,20273
888,3,1,16,14:30:21,19690
888,807,1,17,14:31:56,21226
888,817,2,18,14:33:49,19952
888,824,2,18,14:34:30,20371
888,823,2,19,14:36:10,20974
888,820,2,20,14:37:56,19953
888,18,1,21,14:38:27,20812
888,813,1,21,14:38:44,20331
888,1,2,22,14:40:10,19321
888,822,1,22,14:40:31,33796
888,821,2,22,14:40:34,19869
888,20,2,24,14:43:10,20039
888,154,2,24,14:43:13,20007
888,8,2,24,14:43:25,20528
888,4,2,24,14:43:36,19539
888,815,2,24,14:43:57,20433
888,16,2,24,14:44:00,20204
888,814,2,24,14:44:07,21483
888,3,2,24,14:44:07,22207
888,17,2,23,14:44:15,19991
888,819,2,24,14:44:58,21388
888,820,3,26,14:48:52,20272
888,819,3,34,15:03:58,22986
888,807,2,37,15:08:26,20364
888,820,4,37,15:08:55,21433
888,17,3,38,15:10:15,19921
888,823,3,38,15:10:34,20545
888,154,3,40,15:13:03,19591
888,817,3,40,15:13:28,20196
888,20,3,41,15:14:38,19118
888,821,3,41,15:15:07,21160
888,16,3,43,15:18:18,21799
888,1,3,45,15:21:19,19316
888,18,2,47,15:24:27,19692
888,3,3,48,15:26:26,19684
888,8,3,49,15:27:24,19390
888,4,3,49,15:27:29,19476
888,807,3,49,15:28:02,20557
888,813,2,50,15:29:39,36196
888,822,2,54,15:36:20,45695
890,818,1,8,14:15:51,22745
890,823,1,8,14:15:55,23200
890,1,1,9,14:16:48,21840
890,813,1,9,14:17:14,22103
890,814,1,9,14:17:18,22754
890,817,1,10,14:18:44,24033
890,3,1,10,14:18:45,22015
890,822,1,10,14:18:55,22023
890,20,1,11,14:19:47,21343
890,13,1,11,14:19:57,23012
890,807,1,11,14:20:17,22303
890,4,1,12,14:21:21,21599
890,154,1,13,14:22:46,22054
890,8,1,13,14:22:56,22161
890,819,1,13,14:23:32,22465
890,824,1,20,14:34:40,22159
890,820,1,21,14:36:25,22323
890,17,1,23,14:37:39,21762
890,815,1,23,14:38:10,22323
890,821,1,23,14:38:18,22425
890,18,1,24,14:39:26,22107
890,154,2,25,14:40:51,22267
890,814,2,26,14:43:05,22723
890,823,2,27,14:44:59,22831
890,813,2,28,14:45:48,21880
890,3,2,29,14:47:10,22628
890,818,2,30,14:49:06,22282
890,1,2,31,14:49:23,21454
890,13,2,31,14:50:01,21753
890,822,2,33,14:53:46,22612
890,20,2,34,14:53:58,21863
890,4,2,34,14:54:07,22249
890,824,2,33,14:54:39,22221
890,807,2,35,14:56:17,22606
890,820,2,34,14:56:34,22301
890,154,3,37,14:58:34,16453
890,18,2,37,14:58:44,22496
890,815,2,38,15:00:37,22722
890,817,2,38,15:01:00,21996
890,819,2,38,15:01:50,22450
890,807,3,40,15:04:00,16512
890,8,2,42,15:05:48,21643
890,17,2,43,15:07:06,22349
890,823,3,44,15:10:43,22384
890,154,4,47,15:13:17,22451
890,824,3,46,15:14:34,23030
890,4,3,48,15:14:42,21753
890,13,3,48,15:15:06,21612
890,3,3,48,15:15:07,21854
890,814,3,48,15:15:49,23027
890,1,3,50,15:17:08,22136
890,818,3,50,15:18:45,23756
890,813,3,51,15:19:53,24796
890,820,3,50,15:21:06,23257
890,20,3,55,15:24:30,21666
890,17,3,59,15:30:24,22022
891,807,1,9,14:21:40,24219
891,13,1,9,14:21:42,22872
891,814,1,10,14:23:35,23475
891,818,1,10,14:23:44,24070
891,1,1,11,14:25:16,23397
891,16,1,11,14:25:37,23327
891,813,1,11,14:25:40,27059
891,3,1,12,14:27:19,22893
891,4,1,13,14:29:10,22631
891,17,1,13,14:29:16,23004
891,815,1,13,14:29:25,17378
891,20,1,14,14:30:58,22685
891,8,1,14,14:31:18,23744
891,822,1,14,14:31:44,23411
891,824,1,14,14:32:07,24083
891,823,1,15,14:33:51,24968
891,820,1,15,14:34:15,24013
891,817,1,16,14:35:26,23144
891,18,1,17,14:37:03,22465
891,815,2,18,14:39:24,22597
891,821,1,19,14:41:20,22761
891,154,1,22,14:46:53,23445
891,807,2,24,14:50:59,23334
891,818,2,24,14:51:01,24539
891,3,2,25,14:52:20,23723
891,814,2,25,14:52:51,23540
891,1,2,26,14:54:11,22682
891,13,2,26,14:54:35,22634
891,16,2,26,14:54:42,23655
891,813,2,27,14:57:12,35228
891,4,2,28,14:57:52,22444
891,821,2,28,14:58:53,22712
891,822,2,28,14:59:02,23540
891,824,2,28,14:59:47,23961
891,17,2,29,15:00:00,23477
891,823,2,29,15:01:18,23998
891,20,2,30,15:01:29,22884
891,820,2,29,15:02:06,23916
891,817,2,33,15:08:12,22871
891,820,3,32,15:08:14,17427
891,18,2,34,15:09:32,23317
891,813,3,38,15:18:29,30894
891,821,3,41,15:23:35,17433
892,8,1,1,14:05:19,30975
892,1,1,13,14:23:23,24460
892,819,1,17,14:29:42,25569
892,823,1,18,14:31:18,26302
892,154,1,20,14:33:49,27040
892,18,1,21,14:35:17,24450
892,817,1,22,14:36:44,24319
892,815,1,22,14:36:45,25933
892,824,1,22,14:37:35,25541
892,20,1,23,14:37:56,24305
892,17,1,23,14:38:07,24205
892,820,1,23,14:39:08,26146
892,13,1,24,14:39:35,24692
892,807,1,24,14:39:37,25633
892,16,1,24,14:39:52,26873
892,813,1,24,14:39:58,25397
892,822,1,25,14:41:33,24665
892,3,1,26,14:42:35,24079
892,4,1,27,14:43:56,24208
892,821,1,27,14:44:20,24668
892,8,2,30,14:48:51,24764
892,1,2,38,15:00:35,24315
892,819,2,38,15:01:38,26363
892,823,2,39,15:03:12,33200
893,4,2,25,20:52:09,29176
893,154,2,25,20:52:13,30293
893,13,2,25,20:52:21,29136
893,18,2,25,20:52:22,30085
893,8,2,25,20:52:24,33013
893,815,2,25,20:52:31,29396
893,807,2,25,20:52:32,30253
893,821,2,25,20:52:42,31706
893,16,2,25,20:52:54,30166
893,813,2,25,20:53:06,30444
893,819,2,25,20:53:55,32008
893,823,2,26,20:55:33,37700
893,154,3,33,21:11:23,73009
893,818,3,39,21:22:44,29999
893,17,2,40,21:24:28,28909
893,16,3,40,21:24:36,31230
893,824,4,40,21:25:13,29421
893,3,2,41,21:26:16,29616
893,813,3,41,21:26:35,30175
893,820,3,41,21:27:04,29687
893,814,2,42,21:28:14,29777
893,13,3,42,21:28:15,29573
893,822,3,42,21:28:43,33836
893,823,3,42,21:28:50,30141
893,1,2,43,21:30:03,30085
893,20,2,44,21:31:26,28934
893,819,3,54,21:52:04,31546
893,8,1,10,20:23:19,29469
893,824,1,10,20:23:58,29573
893,821,1,11,20:25:19,29364
893,818,1,11,20:25:28,29736
893,819,1,11,20:25:52,31841
893,820,1,11,20:25:57,30497
893,824,2,11,20:26:28,32243
893,13,1,12,20:26:59,29040
893,16,1,12,20:27:25,29678
893,17,1,13,20:28:48,29031
893,18,1,13,20:28:57,29284
893,807,1,13,20:29:01,29910
893,823,1,13,20:29:27,30161
893,822,1,13,20:29:30,31792
893,4,1,14,20:30:36,29436
893,815,1,14,20:30:57,28709
893,3,1,15,20:32:27,29212
893,154,1,15,20:32:38,29702
893,1,1,15,20:32:41,29032
893,817,1,15,20:33:06,32097
893,813,1,16,20:35:13,29966
893,20,1,17,20:36:08,28787
893,814,1,20,20:42:28,29667
893,824,3,23,20:50:22,29823
893,818,2,24,20:50:34,30714
893,822,2,24,20:50:54,30790
893,820,2,24,20:51:40,31173
894,16,1,3,15:09:31,29829
894,18,1,4,15:11:11,26948
894,13,1,6,15:14:57,22474
894,813,1,7,15:16:37,23470
894,814,1,7,15:16:40,23814
894,821,1,7,15:16:43,23096
894,822,1,8,15:18:36,23912
894,1,1,9,15:19:55,22270
894,4,1,9,15:20:07,22208
894,819,1,9,15:20:36,24320
894,154,1,10,15:21:39,22519
894,3,1,10,15:21:47,23412
894,807,1,10,15:21:50,23654
894,815,1,10,15:22:03,22901
894,823,1,10,15:22:24,17513
894,824,1,10,15:22:31,23097
894,20,1,11,15:23:22,22662
894,8,1,11,15:23:39,22924
894,823,2,11,15:24:34,23987
894,17,1,12,15:25:27,22587
894,818,1,12,15:25:54,24477
894,820,1,12,15:26:16,23761
894,817,1,18,15:36:21,23892
894,18,2,22,15:43:41,25946
894,813,2,23,15:45:35,23642
894,814,2,23,15:45:42,23854
894,818,2,24,15:47:44,23845
894,8,2,25,15:48:47,23236
894,807,2,26,15:50:32,24112
894,3,2,28,15:53:56,42432
894,4,2,28,15:54:07,22807
894,16,2,28,15:54:36,23155
894,822,2,28,15:54:54,24240
894,1,2,29,15:55:45,22251
894,13,2,29,15:56:20,22401
894,17,2,30,15:57:29,22718
894,20,2,31,15:58:48,22935
894,819,2,30,15:58:50,24366
894,154,2,31,15:58:56,22767
894,824,2,30,15:59:15,23814
894,820,2,30,15:59:21,26299
894,823,3,30,15:59:22,24548
894,817,2,31,16:00:11,23194
894,17,3,31,16:00:12,23490
894,821,2,31,16:00:19,23408
894,815,2,31,16:00:22,38893
894,818,3,38,16:16:31,24016
894,16,3,38,16:16:46,71445
894,16,4,41,16:23:32,18979
895,819,1,1,15:05:34,17935
895,1,1,1,15:06:11,25297
895,818,1,7,15:15:39,25816
895,18,1,8,15:17:14,23462
895,822,1,8,15:17:18,23421
895,16,1,8,15:17:19,23803
895,821,1,9,15:18:50,23887
895,813,1,9,15:18:58,23524
895,807,1,10,15:20:27,23383
895,814,1,10,15:20:37,23476
895,17,1,11,15:21:54,23617
895,13,1,11,15:22:06,22946
895,8,1,11,15:22:11,23313
895,820,1,11,15:22:39,23648
895,154,1,12,15:23:30,23282
895,3,1,12,15:23:43,22812
895,815,1,12,15:23:48,26423
895,4,1,13,15:25:26,22645
895,20,1,14,15:26:53,22916
895,3,2,16,15:30:40,17806
895,819,2,17,15:33:03,24380
895,817,1,21,15:39:04,24608
895,818,2,21,15:39:24,24087
895,18,2,23,15:42:30,26263
895,3,3,24,15:44:05,22771
895,17,2,25,15:45:06,22774
895,814,2,26,15:47:38,23858
895,822,2,27,15:49:16,23483
895,16,2,27,15:49:23,23484
895,13,2,28,15:50:36,22871
895,813,2,28,15:51:02,24202
895,154,2,29,15:51:38,23086
895,807,2,29,15:52:08,23831
895,820,2,29,15:53:22,24373
895,4,2,30,15:53:46,22839
895,821,2,30,15:54:04,23184
895,815,2,30,15:54:05,27707
895,8,2,31,15:55:30,23290
895,817,2,32,15:57:31,17801
895,13,3,34,16:00:41,17822
895,819,3,35,16:03:32,24381
895,20,2,37,16:04:36,22873
895,818,3,38,16:07:30,24876
895,3,4,39,16:08:49,22551
895,18,3,40,16:10:36,23105
895,17,3,42,16:12:42,23094
895,815,3,42,16:14:05,25585
895,817,3,44,16:17:21,24178
896,814,1,1,15:05:12,23662
896,818,1,1,15:05:14,24232
896,819,1,1,15:05:39,29082
896,20,1,2,15:06:36,24000
896,4,1,2,15:06:48,29800
896,807,1,5,15:11:22,24096
896,824,1,5,15:11:40,33937
896,18,1,6,15:13:04,23517
896,3,1,7,15:14:25,23685
896,8,1,7,15:14:33,26989
896,13,1,8,15:15:56,23579
896,1,1,8,15:16:00,23546
896,813,1,8,15:16:14,25530
896,18,2,12,15:22:48,23774
896,154,1,13,15:23:59,23648
896,821,1,16,15:28:39,18423
896,819,2,16,15:29:58,26970
896,821,2,26,15:44:22,25660
896,818,2,26,15:44:28,24128
896,3,2,27,15:45:31,23895
896,17,1,28,15:46:25,23487
896,815,1,28,15:46:43,23541
896,820,1,29,15:49:37,24757
896,13,2,30,15:50:06,23332
896,1,2,30,15:50:07,23574
896,814,2,30,15:50:21,24024
896,4,2,30,15:50:22,23595
896,20,2,31,15:51:05,23568
896,822,1,31,15:51:52,27619
896,17,2,32,15:52:46,23459
896,18,3,32,15:53:44,24754
896,817,1,33,15:54:38,25608
896,815,2,33,15:54:42,24910
896,807,2,33,15:54:45,24834
896,824,2,33,15:56:05,25383
896,4,3,36,15:59:44,24066
896,817,2,38,16:02:35,24471
896,813,2,38,16:02:44,26312
896,16,1,41,16:07:01,23891
896,821,3,47,16:16:34,24415
896,822,2,49,16:19:37,25909
896,807,3,53,16:25:07,29057
896,820,2,52,16:25:27,24445
896,8,2,58,16:32:33,24141
897,18,1,2,17:07:35,27176
897,813,1,5,17:12:55,22886
897,824,1,5,17:13:09,24064
897,815,1,6,17:14:42,21503
897,820,1,6,17:15:04,23490
897,1,1,7,17:16:23,21372
897,817,1,7,17:16:41,22194
897,823,1,7,17:16:50,22834
897,17,1,8,17:18:09,21175
897,154,1,8,17:18:10,21627
897,819,1,8,17:18:39,22498
897,807,1,9,17:20:04,22363
897,3,1,10,17:21:41,21653
897,18,2,11,17:24:21,21516
897,20,1,14,17:28:39,22275
897,4,1,16,17:32:49,21530
897,818,1,17,17:34:46,21930
897,13,1,18,17:36:23,21485
897,821,1,18,17:36:43,22685
897,814,1,20,17:40:06,22270
897,822,1,24,17:47:40,23361
897,813,2,25,17:49:29,23410
897,807,2,27,17:53:04,22863
897,815,2,27,17:53:06,21370
897,16,1,28,17:54:54,22048
897,817,2,28,17:55:05,22946
897,1,2,29,17:56:37,21609
897,821,2,30,17:58:38,22070
897,824,2,31,18:01:41,23576
897,819,2,32,18:03:05,24005
897,17,2,33,18:03:15,21911
897,3,2,33,18:03:19,21633
897,820,2,32,18:03:37,22802
897,823,2,33,18:04:45,22286
897,807,3,34,18:05:56,16147
897,20,2,37,18:09:50,21298
897,154,2,37,18:10:31,22286
897,13,2,38,18:12:40,22315
897,4,2,44,18:23:20,21453
897,822,2,45,18:25:31,26680
897,818,2,51,18:36:34,23608
898,821,1,1,13:05:59,24859
898,820,1,5,13:15:49,18737
898,813,1,8,13:21:04,32794
898,5,1,17,13:36:46,25323
898,18,1,20,13:42:04,24589
898,819,1,20,13:42:30,27568
898,13,1,21,13:43:48,23936
898,824,1,21,13:44:14,26205
898,823,1,21,13:44:15,25268
898,815,1,22,13:45:19,23808
898,814,1,22,13:45:29,24444
898,3,1,22,13:45:30,23806
898,817,1,22,13:45:31,24226
898,822,1,23,13:47:05,25014
898,1,1,25,13:50:25,23904
898,4,1,26,13:52:15,23817
898,20,1,27,13:53:30,24086
898,820,2,26,13:53:36,24293
898,807,1,27,13:53:54,24030
898,818,1,27,13:54:22,24381
898,17,1,28,13:55:26,23537
898,154,1,29,13:57:05,23876
898,5,2,31,14:01:31,36333
898,821,2,36,14:10:01,25027
898,13,2,38,14:13:40,24116
898,814,2,49,14:32:33,24914
898,819,2,50,14:35:29,18692
899,818,1,10,14:16:58,23455
899,817,1,14,14:22:11,22721
899,5,1,15,14:23:39,23019
899,822,1,17,14:26:13,24166
899,16,1,17,14:26:14,23161
899,13,1,19,14:28:38,22342
899,815,1,19,14:28:47,22591
899,18,1,20,14:30:03,22746
899,807,1,20,14:30:06,23887
899,814,1,20,14:30:15,23237
899,4,1,21,14:31:09,22755
899,1,1,21,14:31:13,22655
899,824,1,21,14:32:02,24657
899,3,1,22,14:32:39,23328
899,821,1,22,14:33:00,23857
899,17,1,23,14:33:42,25012
899,813,1,23,14:34:24,23600
899,20,1,24,14:34:51,22510
899,823,1,24,14:36:01,23732
899,819,1,25,14:37:24,24099
899,820,1,26,14:38:59,25060
899,818,2,28,14:41:19,24183
899,13,2,34,14:48:24,17367
899,5,2,34,14:49:00,22646
899,16,2,37,14:52:49,24001
899,822,2,41,14:58:30,23695
899,817,2,42,14:59:24,23340
899,18,2,43,15:00:19,23788
899,13,3,43,15:00:27,22655
899,813,2,43,15:00:59,26734
899,3,2,44,15:01:40,22753
